"COD_UBIC_P,N,19,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","CALLE,C,35","ESQUINA,C,36","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
3774,79,8120,12,TOMAS CLARAMUNT,MENENDEZ Y PELAYO,1995,4360,578438.8264800000,6141809.1644500000
3775,79,7969,13,TOMAS CLARAMUNT,JUAN VICENTE ARCOS,1995,468,578255.9573600000,6141708.6207900000
3775,79,8120,13,TOMAS CLARAMUNT,JUAN VICENTE ARCOS,1995,468,578255.9573600000,6141708.6207900000
3776,79,7969,14,TOMAS CLARAMUNT,20 DE FEBRERO,1995,7602,578078.3153300000,6141610.5462700000
3776,79,8120,14,TOMAS CLARAMUNT,20 DE FEBRERO,1995,7602,578078.3153300000,6141610.5462700000
3777,144,883,47,TOMAS CLARAMUNT,PERNAS,1995,5406,577546.0857556040,6141287.0958567600
3777,144,3225,49,TOMAS CLARAMUNT,PERNAS,1995,5406,577546.0857556040,6141287.0958567600
3778,144,883,48,JUAN ARRIETA,SIENA,570,6558,577169.2591800000,6141369.6661300000
3778,144,3225,50,JUAN ARRIETA,SIENA,570,6558,577169.2591800000,6141369.6661300000
3778,79,7969,23,JUAN ARRIETA,SIENA,570,6558,577169.2591800000,6141369.6661300000
3778,79,8120,23,JUAN ARRIETA,SIENA,570,6558,577169.2591800000,6141369.6661300000
3779,144,883,49,JUAN ARRIETA,PESARO,570,5427,576995.0117100000,6141196.5938100000
3779,144,3225,51,JUAN ARRIETA,PESARO,570,5427,576995.0117100000,6141196.5938100000
3779,79,7969,24,JUAN ARRIETA,PESARO,570,5427,576995.0117100000,6141196.5938100000
3779,79,8120,24,JUAN ARRIETA,PESARO,570,5427,576995.0117100000,6141196.5938100000
3780,144,883,50,JUAN ARRIETA,BV JOSE BATLLE Y ORDO├æEZ,570,4956,576827.3834700000,6141029.6835900000
3780,144,3225,52,JUAN ARRIETA,BV JOSE BATLLE Y ORDO├æEZ,570,4956,576827.3834700000,6141029.6835900000
3780,79,7969,25,JUAN ARRIETA,BV JOSE BATLLE Y ORDO├æEZ,570,4956,576827.3834700000,6141029.6835900000
3780,79,8120,25,JUAN ARRIETA,BV JOSE BATLLE Y ORDO├æEZ,570,4956,576827.3834700000,6141029.6835900000
3782,402,8,45,NUEVA PALMIRA,ALFREDO CARAMELLA,4788,1621,575918.4497235570,6139028.0616183300
3782,402,8217,45,NUEVA PALMIRA,ALFREDO CARAMELLA,4788,1621,575918.4497235570,6139028.0616183300
3783,546,218,23,JUSTICIA,DR JUAN J DE AMEZAGA,3639,312,574980.0641341080,6139184.0318020300
3783,163,1122,61,JUSTICIA,DR JUAN J DE AMEZAGA,3639,312,574980.0641341080,6139184.0318020300
3783,191,1391,21,JUSTICIA,DR JUAN J DE AMEZAGA,3639,312,574980.0641341080,6139184.0318020300
3783,199,1453,30,JUSTICIA,DR JUAN J DE AMEZAGA,3639,312,574980.0641341080,6139184.0318020300
3783,526,3370,58,JUSTICIA,DR JUAN J DE AMEZAGA,3639,312,574980.0641341080,6139184.0318020300
3784,163,1122,56,MARCELINO SOSA,CONCEPCION ARENAL,6639,510,574701.3747200000,6139924.5080600000
3785,526,3370,51,AV GRAL GARIBALDI,ROCHA,2949,6075,574802.8566900000,6140451.6473900000
3785,76,7513,51,AV GRAL GARIBALDI,ROCHA,2949,6075,574802.8566900000,6140451.6473900000
3786,526,3370,52,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,7367,75,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,76,7513,52,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,7725,63,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,7814,47,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,8274,64,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,8276,61,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3786,329,8615,76,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574958.0162000000,6140363.5326800000
3787,187,1375,13,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,187,2397,13,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,526,3370,53,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,7367,76,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,76,7513,53,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,7725,64,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,7814,48,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,8274,65,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,8276,62,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3787,329,8615,77,AV GRAL GARIBALDI,PORONGOS,2949,5625,575254.9176763680,6140234.3594035200
3789,187,1375,14,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,187,2397,14,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,7367,77,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,76,7513,54,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,7725,65,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,7814,49,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,8274,66,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,8276,63,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3789,329,8615,78,AV GRAL GARIBALDI,DR JOAQUIN REQUENA,2949,5934,575538.3767759530,6140046.6342618700
3790,187,1375,15,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,187,2397,15,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,7367,78,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,76,7513,55,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,7725,66,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,7814,50,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,8274,67,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,8276,64,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3790,329,8615,79,AV GRAL GARIBALDI,RIVADAVIA,2949,6036,575792.1455900000,6139857.7434600000
3791,187,1375,21,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,191,1391,31,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,187,2397,21,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,7367,84,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,7725,72,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,7814,56,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,8274,73,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,8276,70,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3791,329,8615,85,AV DR MANUEL ALBO,AV ITALIA,207,3564,576847.3974100000,6138654.5552100000
3793,546,218,33,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,187,1370,24,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,191,1402,29,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,187,2396,13,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,7368,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,76,7513,61,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,7726,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,7813,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,8275,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,8277,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3793,329,8616,28,AV GRAL GARIBALDI,AV DR MANUEL ALBO,2949,207,576784.3560219850,6138872.1830992500
3794,191,1402,28,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,7368,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,7726,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,7813,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,8275,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,8277,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3794,329,8616,27,AV GRAL GARIBALDI,TUYUTI,2949,7014,577094.9037700000,6138735.6065300000
3795,187,1370,28,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,187,2396,17,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,7368,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,76,7512,31,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,7726,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,7813,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,8275,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,8277,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3795,329,8616,32,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576137.8276600000,6139497.9665600000
3796,187,1370,29,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,187,2396,18,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,7368,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,76,7512,32,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,7726,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,7813,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,8275,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,8277,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3796,329,8616,33,RIVADAVIA,AURELIANO RODRIGUEZ LARRETA,6036,3789,575891.3297020260,6139789.3844068600
3797,187,1370,30,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,187,2396,19,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,7368,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,76,7512,33,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,7726,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,7813,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,8275,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,8277,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3797,329,8616,34,AV GRAL GARIBALDI,VILARDEBO,2949,7305,575622.8142283630,6139995.3374157800
3798,187,1370,31,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,187,2396,20,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,7368,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,76,7512,34,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,7726,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,7813,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,8275,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,8277,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3798,329,8616,35,AV GRAL GARIBALDI,DR MARTIN C MARTINEZ,2949,4263,575419.7193800000,6140149.7573500000
3799,187,1370,32,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,187,2396,21,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,526,3369,45,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,7368,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,76,7512,35,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,7726,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,7813,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,8275,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,8277,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3799,329,8616,36,AV GRAL GARIBALDI,GUAVIYU,2949,3216,575208.4855000000,6140275.1385500000
3800,526,3369,46,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574999.9824600000,6140352.9715900000
3800,76,7512,36,AV GRAL GARIBALDI,AV GRAL FLORES,2949,2754,574999.9824600000,6140352.9715900000
3801,526,3369,47,AV GRAL GARIBALDI,PANDO,2949,5106,574772.6313400000,6140475.5792300000
3801,76,7512,37,AV GRAL GARIBALDI,PANDO,2949,5106,574772.6313400000,6140475.5792300000
3802,526,3369,48,AV GRAL GARIBALDI,AV GRAL SAN MARTIN,2949,6315,574600.8792149860,6140574.6261854800
3802,76,7512,38,AV GRAL GARIBALDI,AV GRAL SAN MARTIN,2949,6315,574600.8792149860,6140574.6261854800
3803,505,171,19,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,1162,13,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,175,1248,15,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,187,1375,8,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,188,1384,8,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,505,2048,15,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,187,2397,8,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,2400,23,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,2845,17,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,8676,13,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,8678,23,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3803,169,8680,17,AV GRAL FLORES,ISIDORO DE MARIA,2754,4203,574412.3871800000,6139081.1726600000
3805,505,171,23,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,1162,17,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,175,1248,19,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,187,1375,12,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,188,1384,12,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,199,1448,29,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,505,2048,19,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,187,2397,12,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,2400,27,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,2845,21,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169 SD,7702,10,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,8676,17,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,8678,27,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3805,169,8680,21,AV GRAL FLORES,AV GRAL GARIBALDI,2754,2949,574963.2314300000,6140325.1034400000
3806,505,171,24,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,1162,18,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,175,1248,20,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,188,1384,13,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,199,1448,30,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,505,2048,20,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,2400,28,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,2845,22,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,7368,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,7726,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,7813,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,8275,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,8277,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,329,8616,38,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,8676,18,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,8678,28,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3806,169,8680,22,AV GRAL FLORES,DR GUSTAVO GALLINAL,2754,2901,575209.8972306600,6140679.0452287100
3807,505,171,25,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,1162,19,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,175,1248,21,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,199,1448,31,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,505,2048,21,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,2400,29,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,2845,23,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,7368,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169 SD,7702,11,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,7726,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,7813,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,8275,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,8277,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,329,8616,39,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,8676,19,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,8678,29,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3807,169,8680,23,AV GRAL FLORES,BV GRAL ARTIGAS,2754,597,575443.1071469750,6141002.8385125100
3808,546,218,28,DR JUAN J DE AMEZAGA,DR DUVIMIOSO TERRA,312,6834,576023.8169506010,6139487.5224607900
3808,191,1391,26,DR JUAN J DE AMEZAGA,DR DUVIMIOSO TERRA,312,6834,576023.8169506010,6139487.5224607900
3808,79,7970,23,DR JUAN J DE AMEZAGA,DR DUVIMIOSO TERRA,312,6834,576023.8169506010,6139487.5224607900
3808,79,8121,22,DR JUAN J DE AMEZAGA,DR DUVIMIOSO TERRA,312,6834,576023.8169506010,6139487.5224607900
3809,187,1375,16,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,187,2397,16,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,7367,79,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,76,7513,56,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,7725,67,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,7814,51,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,8274,68,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,8276,65,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3809,329,8615,80,AV GRAL GARIBALDI,CU├æAPIRU,2949,2300,576106.9101100000,6139524.2958800000
3810,115,620,38,GOES,ACEVEDO DIAZ,3033,2361,576083.0895920000,6138515.6422020000
3810,115,621,38,GOES,ACEVEDO DIAZ,3033,2361,576083.0895920000,6138515.6422020000
3810,163,1117,17,GOES,ACEVEDO DIAZ,3033,2361,576083.0895920000,6138515.6422020000
3810,163,3267,17,GOES,ACEVEDO DIAZ,3033,2361,576083.0895920000,6138515.6422020000
3810,526,3369,32,GOES,ACEVEDO DIAZ,3033,2361,576083.0895920000,6138515.6422020000
3812,115,620,39,JUAN PAULLIER,LA PAZ,5295,5319,575824.3604100000,6138402.0718000000
3812,115,621,39,JUAN PAULLIER,LA PAZ,5295,5319,575824.3604100000,6138402.0718000000
3812,163,1117,18,JUAN PAULLIER,LA PAZ,5295,5319,575824.3604100000,6138402.0718000000
3812,163,3267,18,JUAN PAULLIER,LA PAZ,5295,5319,575824.3604100000,6138402.0718000000
3812,526,3369,33,JUAN PAULLIER,LA PAZ,5295,5319,575824.3604100000,6138402.0718000000
3813,115,620,40,LA PAZ,DEFENSA,5319,2337,575494.2996200000,6138362.7419400000
3813,115,621,40,LA PAZ,DEFENSA,5319,2337,575494.2996200000,6138362.7419400000
3813,163,1117,19,LA PAZ,DEFENSA,5319,2337,575494.2996200000,6138362.7419400000
3813,163,3267,19,LA PAZ,DEFENSA,5319,2337,575494.2996200000,6138362.7419400000
3813,526,3369,34,LA PAZ,DEFENSA,5319,2337,575494.2996200000,6138362.7419400000
